gcn,seed_5818,val,Pgp_inhibitor_auroc,0.8852439317471762
gcn,seed_5818,val,Neurotoxicity_auroc,0.8316993464052288
gcn,seed_5818,val,avg_auroc,0.8575340559069178
gcn,seed_5818,val,vdss_rmse,0.5199024677276611
gcn,seed_5818,val,vdss_r2,0.4005339799526655
gcn,seed_5818,test,F50_auroc,0.7955135335558027
gcn,seed_5818,test,PPB_auroc,0.9029277464410421
gcn,seed_5818,test,CYP3A4_substrate_auroc,0.8756184821496537
gcn,seed_5818,test,CYP3A4_inhibitor_auroc,0.8966544758527497
gcn,seed_5818,test,CYP2D6_substrate_auroc,0.8645327826535881
gcn,seed_5818,test,CYP2C9_inhibitor_auroc,0.8645793696749111
gcn,seed_5818,test,CLp_c_auroc,0.7489855072463769
gcn,seed_5818,test,FDAMDD_c_auroc,0.8205244122965641
gcn,seed_5818,test,DILI_auroc,0.7577505827505827
gcn,seed_5818,test,Micronucleus_auroc,0.9596309111880046
gcn,seed_5818,test,Reproductive_toxicity_auroc,0.8530513328927077
gcn,seed_5818,test,Ames_auroc,0.8295969045969045
gcn,seed_5818,test,BSEP_inhibitor_auroc,0.833874458874459
gcn,seed_5818,test,Pgp_inhibitor_auroc,0.8710144927536232
gcn,seed_5818,test,Neurotoxicity_auroc,0.917142857142857
gcn,seed_5818,test,avg_auroc,0.8527598566713216
gcn,seed_5818,test,vdss_rmse,0.49025702476501465
gcn,seed_5818,test,vdss_r2,0.38419440668628824
gcn,seed_5130,train,F50_auroc,0.8818945249513664
gcn,seed_5130,train,PPB_auroc,0.9279337400461831
gcn,seed_5130,train,CYP3A4_substrate_auroc,0.9240992601815523
gcn,seed_5130,train,CYP3A4_inhibitor_auroc,0.8981365093427902
gcn,seed_5130,train,CYP2D6_substrate_auroc,0.9595062063352099
gcn,seed_5130,train,CYP2C9_inhibitor_auroc,0.8759781475691341
gcn,seed_5130,train,CLp_c_auroc,0.8998751755344048
gcn,seed_5130,train,FDAMDD_c_auroc,0.9343889129190532
gcn,seed_5130,train,DILI_auroc,0.8457115923717771
gcn,seed_5130,train,Micronucleus_auroc,0.9954303122619954
gcn,seed_5130,train,Reproductive_toxicity_auroc,0.9568767712303332
gcn,seed_5130,train,Ames_auroc,0.8887245765653418
gcn,seed_5130,train,BSEP_inhibitor_auroc,0.9533122963044799
gcn,seed_5130,train,Pgp_inhibitor_auroc,0.9512052117263844
gcn,seed_5130,train,Neurotoxicity_auroc,0.976676424350843
gcn,seed_5130,train,avg_auroc,0.9246499774460566
gcn,seed_5130,train,vdss_rmse,0.4168747365474701
gcn,seed_5130,train,vdss_r2,0.5892151424493564
gcn,seed_5130,val,F50_auroc,0.7868530589806016
gcn,seed_5130,val,PPB_auroc,0.9091106709820782
gcn,seed_5130,val,CYP3A4_substrate_auroc,0.8816974009002467
gcn,seed_5130,val,CYP3A4_inhibitor_auroc,0.881096867365006
gcn,seed_5130,val,CYP2D6_substrate_auroc,0.9074955908289243
gcn,seed_5130,val,CYP2C9_inhibitor_auroc,0.8455965909090908
gcn,seed_5130,val,CLp_c_auroc,0.8049045138888888
gcn,seed_5130,val,FDAMDD_c_auroc,0.8130325814536341
gcn,seed_5130,val,DILI_auroc,0.7229941730165845
gcn,seed_5130,val,Micronucleus_auroc,0.9723320158102766
gcn,seed_5130,val,Reproductive_toxicity_auroc,0.9392222222222223
gcn,seed_5130,val,Ames_auroc,0.8761451143688324
gcn,seed_5130,val,BSEP_inhibitor_auroc,0.8373930217248189
gcn,seed_5130,val,Pgp_inhibitor_auroc,0.895149044993207
gcn,seed_5130,val,Neurotoxicity_auroc,0.7548209366391184
gcn,seed_5130,val,avg_auroc,0.8551895869389022
gcn,seed_5130,val,vdss_rmse,0.5097367763519287
gcn,seed_5130,val,vdss_r2,0.32404085466038457
gcn,seed_5130,test,F50_auroc,0.7742771412984178
gcn,seed_5130,test,PPB_auroc,0.8956662210338682
gcn,seed_5130,test,CYP3A4_substrate_auroc,0.871664810920038
gcn,seed_5130,test,CYP3A4_inhibitor_auroc,0.8852933527048358
gcn,seed_5130,test,CYP2D6_substrate_auroc,0.9034132171387074
gcn,seed_5130,test,CYP2C9_inhibitor_auroc,0.8743169822534902
gcn,seed_5130,test,CLp_c_auroc,0.7640031335683509
gcn,seed_5130,test,FDAMDD_c_auroc,0.8616541353383459
gcn,seed_5130,test,DILI_auroc,0.7658136701008087
gcn,seed_5130,test,Micronucleus_auroc,0.908974358974359
gcn,seed_5130,test,Reproductive_toxicity_auroc,0.8713508713508713
gcn,seed_5130,test,Ames_auroc,0.8512419342783828
gcn,seed_5130,test,BSEP_inhibitor_auroc,0.9074912016088488
gcn,seed_5130,test,Pgp_inhibitor_auroc,0.8708462560921577
gcn,seed_5130,test,Neurotoxicity_auroc,0.821566110397946
gcn,seed_5130,test,avg_auroc,0.8551715598039619
gcn,seed_5130,test,vdss_rmse,0.48354506492614746
gcn,seed_5130,test,vdss_r2,0.43865806839270716
gin,seed_1847,train,F50_auroc,0.8936484334212283
gin,seed_1847,train,PPB_auroc,0.9332880668946599
gin,seed_1847,train,CYP3A4_substrate_auroc,0.9311823091151556
gin,seed_1847,train,CYP3A4_inhibitor_auroc,0.9028917521940022
gin,seed_1847,train,CYP2D6_substrate_auroc,0.9626300732760062
gin,seed_1847,train,CYP2C9_inhibitor_auroc,0.8818990791836383
gin,seed_1847,train,CLp_c_auroc,0.921598959734553
